###############################################
# This tabular data is constructed based on excel files published by following related work. 
# Related work: Smucker, N. J.; Beaulieu, J. J.; Nietch, C. T.; Young, J. L. Increasingly severe cyanobacterial blooms and deep water hypoxia coincide with warming water temperatures in reservoirs. Global Change Biology 2021, 27 (11), 2507–2519. 
###############################################

Reservoir,formated_Date,mean_depth_surface_temp,mean_depth_deep_temp,mean_depth_deep_DO,Type,Stratification,Latitude,Longitude,Watershed,Forest,Surface,Storage_volume,Max_depth,Mean_depth,mean_depth_density_cells/ml,TP_ppb,TKN_ppm,NH3_ppm,NOx_ppm,TON_ppm,TIN_ppm,TPinflow_ppb,TKN_inflow_ppm,NH3_inflow_ppm,NOx_inflow_ppm,TON_inflow_ppm,TIN_inflow_ppm,Chl_mg_l,Secch_inches
BHR,2004-08-03,27.8,22.4875,0.8625,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,57.44665754364286,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2004-08-31,27.0,22.1,0.9125,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,93.34562235135294,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2005-08-23,29.75,23.0375,0.1124999999999999,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,274.438,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2006-06-07,24.6,17.0,4.525,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,3.3073333333333337,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2006-07-27,29.2,20.6875,0.1625,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,36.14121052631579,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2007-09-05,27.2,23.542857142857144,1.0571428571428572,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,285.9925055220523,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2014-07-21,27.4,25.17142857142857,2.51,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,205.24817651923613,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2015-09-03,27.35,23.6,0.0385714285714285,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,1190.132333594724,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2016-09-26,27.15,23.2875,0.23625,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,5904.999531360653,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2017-06-20,27.37,20.868333333333336,1.9516666666666664,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,8513.728912053728,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BHR,2018-09-20,27.245,25.346666666666668,0.6749999999999999,Forest,Strong,37.3386,-83.4707,1072,0.843,5,1.6,16.7,1.4,100719.90860729553,28.825035635964912,0.193270162585952,0.0692166982560568,0.1298724644945697,0.1240534643298952,0.1990891627506265,47.61818181818182,0.295,0.0564848484848484,0.3447738095238095,0.2385151515151515,0.4012586580086579,3.900059523809525,106.97619047619048
BRR,1995-08-21,30.1,21.62222222222222,1.0777777777777775,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,240.1424121048572,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,1998-06-16,24.1,18.041666666666668,0.275,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,123.088948787062,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,1999-06-02,24.35,14.18,1.7899999999999998,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,216.8025,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,1999-07-13,28.1,19.13636363636364,0.5363636363636364,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,670.5323333333333,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,1999-08-23,28.700000000000003,18.85,0.6416666666666667,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,102.4664,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2000-06-27,28.1,19.54,0.3299999999999999,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,180.5319523809524,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2000-08-08,28.3,20.40909090909091,0.3,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,609.2628518518519,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2000-09-19,24.3,20.29090909090909,1.3363636363636362,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,104.03742424242424,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2001-06-20,28.45,15.25,0.78,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,5.325,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2001-08-06,30.4,16.645454545454545,0.1727272727272727,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,55.57716666666667,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2001-09-11,27.15,18.009090909090908,1.2363636363636363,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,206.11332,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2002-06-18,26.0,16.20909090909091,0.0818181818181818,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,847.3905,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2002-08-06,31.6,17.818181818181817,0.1727272727272727,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,587.093909090909,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2002-09-05,28.6,18.036363636363635,0.6545454545454545,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,1771.0607826086955,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2003-06-04,20.6,16.990909090909092,1.3090909090909089,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,395.0003129252105,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2003-07-02,27.15,18.65,0.2,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,3785.51490196075,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2003-08-22,30.45,21.018181818181816,0.1636363636363636,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,909.324520845,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2004-06-21,27.3,19.363636363636363,0.0,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,604.81198189675,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2004-07-08,27.25,19.445454545454545,0.2909090909090909,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,1058.6893340265312,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2004-08-10,27.450000000000003,21.563636363636363,0.2636363636363636,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,1285.78947368425,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2004-09-09,25.9,22.445454545454545,0.8,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,1481.5945341615652,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2005-09-01,27.05,17.991666666666667,0.8083333333333332,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,961.328088235294,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2006-06-14,25.75,14.918181818181818,0.1090909090909091,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,2023.2345384615385,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2006-07-05,28.950000000000003,15.580000000000002,0.1,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,5572.7840625,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2007-07-10,29.6,15.55,0.12,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,3132.422320522396,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2011-08-09,30.1,21.2,0.009090909090909,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,21810.07069824185,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2014-08-04,28.44,18.018181818181816,0.5272727272727272,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,89970.62862290931,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2015-06-23,27.4,15.672727272727274,0.0072727272727272,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,46760.22755387476,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2015-08-20,27.7,22.345454545454547,0.2318181818181818,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,16818.113239542618,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2015-09-29,24.85,21.56,0.51,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,19493.67755125901,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2016-09-20,26.85,23.11818181818182,0.5499999999999999,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,59045.11944902783,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2017-09-28,25.94,21.49125,0.10125,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,221897.93876126764,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BRR,2018-08-06,29.9,21.50625,0.23125,Ag,Strong,36.892,-86.1225,1500,0.385,39,15.4,16.7,2.2,54682.21438766771,34.98000915750915,0.6421662087912088,0.0772981305361305,0.1617905726495726,0.5648680782550782,0.2390887031857032,101.97916666666669,0.4740083333333332,0.0713277777777777,1.0578946428571427,0.4026805555555555,1.1292224206349206,9.81836166774402,61.352688172043
BVR,1992-07-15,24.4,14.872222222222222,2.661111111111111,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,604.6216792867704,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1993-09-29,18.6,13.233333333333334,2.5,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,4050.9255,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1995-07-11,26.55,16.766666666666666,0.8611111111111112,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,3118.431372549111,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1995-08-09,26.75,17.826315789473682,0.0157894736842105,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,894.4779116463333,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1998-07-08,27.9,18.816666666666663,0.0444444444444444,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,127.82300420168076,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1998-08-06,27.0,19.70555555555556,0.1666666666666666,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,76.77662337662343,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1998-09-10,25.5,19.958823529411767,1.2117647058823529,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,268.96462912087924,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1999-06-23,25.5,10.85,4.922222222222222,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,4.613642857142857,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1999-08-10,27.8,12.13888888888889,2.0444444444444443,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,250.6472272727273,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,1999-09-20,22.0,12.394444444444444,1.1166666666666667,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,308.3041071428571,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
BVR,2000-06-21,23.5,12.316666666666666,2.488888888888889,Ag,Strong,39.4428,-85.0001,1031,0.225,21,33.8,31.9,8.8,93.5839411764706,35.79786616161616,0.7576474747474748,0.0834370748299319,1.2452491538764263,0.6742103999175428,1.3286862287063586,77.73444444444446,0.515547619047619,0.0728933333333333,2.221745098039216,0.4426542857142857,2.2946384313725496,12.188871219277797,69.30246913580247
